馬ID,馬名,日付,場,R,レース名,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,馬場種別,距離,馬場
2021101248,プロンプトノア,2026-02-04,川崎,2,C3五 六,9,3,3,30.1,7,7,田中涼,54,ダ,1400,良
2021101248,プロンプトノア,2025-09-09,川崎,6,C3三 四,12,7,9,8.5,5,9,田中涼,54,ダ,1400,稍
2021101248,プロンプトノア,2025-08-26,川崎,6,C3五,12,8,11,10.1,5,2,田中涼,54,ダ,1400,良
2021101248,プロンプトノア,2024-12-10,川崎,5,雉鳩特別(3歳),12,7,9,350.8,11,11,丹内祐次,54,ダ,1500,良
2021101248,プロンプトノア,2024-11-20,浦和,1,3歳二,12,7,10,346.7,12,8,木間塚龍,53,ダ,1400,良
2021101248,プロンプトノア,2024-11-12,川崎,12,四十雀賞(3歳),10,8,9,244.8,10,10,田中涼,54,ダ,1500,稍
2021101248,プロンプトノア,2024-10-23,浦和,1,3歳二,10,6,6,51.0,8,7,田中涼,54,ダ,1400,良
2021101248,プロンプトノア,2024-10-10,川崎,2,木菟特別(3歳),11,2,2,364.6,11,9,田中涼,54,ダ,1500,重
2021101248,プロンプトノア,2024-09-03,川崎,1,3歳7,10,5,5,71.9,10,7,田中涼,54,ダ,1400,重
2021101248,プロンプトノア,2024-08-08,川崎,1,コスモス賞(3歳),12,5,5,154.6,9,9,田中涼,53,ダ,900,良
2021101248,プロンプトノア,2024-07-26,川崎,1,アーベントロート賞(3歳),10,6,7,73.1,7,中,田中涼,54,ダ,900,良
2021101248,プロンプトノア,2024-07-03,川崎,1,サンダーボルト賞(3歳),11,2,2,18.5,5,9,佐野遥久,51,ダ,900,重
2021101248,プロンプトノア,2024-04-15,浦和,2,ランチタイムチャレン(3歳),12,3,3,25.5,5,12,山崎誠士,54,ダ,1400,良
2021101248,プロンプトノア,2024-04-04,川崎,1,アルコバレーノ賞(3歳),10,7,8,8.4,4,5,山崎誠士,53,ダ,900,重
2021101248,プロンプトノア,2024-03-15,川崎,2,シュトゥルムヴィント(3歳),11,8,11,32.4,7,4,山崎誠士,53,ダ,900,稍
2021101248,プロンプトノア,2024-02-01,川崎,1,ストーム賞(3歳),12,6,7,13.7,5,11,山崎誠士,53,ダ,900,良
2021101248,プロンプトノア,2024-01-02,川崎,1,二人羽織賞(3歳),8,7,7,10.0,4,8,山崎誠士,54,ダ,1400,良
2021101248,プロンプトノア,2023-09-14,川崎,1,2歳4,7,1,1,18.9,5,7,山崎誠士,54,ダ,1400,良
2021101248,プロンプトノア,2023-08-25,川崎,6,スパーキングデビュー(2歳),6,2,2,8.8,3,2,山崎誠士,54,ダ,1400,良
2021101390,ダノンアルプス,2026-04-16,大井,4,C2七 八九(C2八),11,3,3,1.1,1,1,安藤洋一,56,ダ,1600,不
2021101390,ダノンアルプス,2026-03-24,大井,7,C2十 1112(C211),11,7,8,1.0,1,1,安藤洋一,56,ダ,1600,良
2021101390,ダノンアルプス,2026-03-09,大井,9,C213 1415(C214),14,5,7,1.0,1,1,安藤洋一,56,ダ,1600,稍
2021101390,ダノンアルプス,2025-04-15,大井,6,C211 1213(C212),9,3,3,1.1,1,1,安藤洋一,56,ダ,1600,重
2021101390,ダノンアルプス,2025-01-13,大井,6,C216 17,11,1,1,1.7,1,1,安藤洋一,56,ダ,1600,稍
2021101390,ダノンアルプス,2024-12-26,大井,1,3歳五 六,10,5,5,1.7,1,1,安藤洋一,56,ダ,1400,良
2021101390,ダノンアルプス,2024-09-29,大井,2,3歳15,10,5,5,1.6,1,3,森泰斗,56,ダ,1200,稍
2021101577,カレンマウラー,2026-09-01,大井,9,C1六 七八(C1七),14,1,1,431.4,14,14,新原周馬,56,ダ,1600,良
2021101577,カレンマウラー,2026-08-12,大井,6,ブラック・ベルベット(C1),12,7,9,208.6,12,9,新原周馬,56,ダ,1600,不
2021101577,カレンマウラー,2026-07-21,大井,8,ブランデー・フィック(C1),11,5,5,383.8,11,10,櫻井光輔,56,ダ,1600,良
2021101577,カレンマウラー,2026-06-30,大井,7,C1六 七,11,4,4,445.4,11,11,櫻井光輔,56,ダ,1600,重
2021101577,カレンマウラー,2026-06-10,大井,8,クォーター・デック賞(C1),12,7,10,200.0,12,10,櫻井光輔,56,ダ,1600,重
2021101577,カレンマウラー,2026-05-21,大井,7,C1二 三四(C1三),11,2,2,106.3,9,10,中山遥人,55,ダ,1200,稍
2021101577,カレンマウラー,2026-04-30,大井,12,トーラス特別競走(C1),14,3,3,389.5,13,10,櫻井光輔,56,ダ,1650,稍
2021101577,カレンマウラー,2026-04-16,大井,7,C1三 四五(C1四),11,6,7,200.4,11,9,櫻井光輔,56,ダ,1600,不
2021101577,カレンマウラー,2026-03-27,大井,10,春灯特別競走(C1四),11,2,2,169.9,11,6,櫻井光輔,56,ダ,1600,重
2021101577,カレンマウラー,2026-03-12,大井,12,花月特別競走(C1),14,4,5,131.2,12,9,櫻井光輔,56,ダ,1650,良
2021101577,カレンマウラー,2026-02-18,大井,7,C1二 三四(C1三),14,5,7,278.7,14,10,櫻井光輔,56,ダ,1600,稍
2021101577,カレンマウラー,2026-01-30,大井,8,C1三 四五(C1四),13,5,6,361.1,13,11,櫻井光輔,56,ダ,1600,良
2021101577,カレンマウラー,2026-01-15,大井,9,C1五 六,12,6,7,103.4,9,4,櫻井光輔,56,ダ,1600,良
2021101577,カレンマウラー,2025-12-31,大井,8,C1四 五六(C1五),14,4,6,190.7,14,13,西啓太,56,ダ,1600,稍
2021101577,カレンマウラー,2025-12-04,大井,8,プース・カフェ賞(C1三),13,3,4,154.2,12,10,西啓太,56,ダ,1400,良
2021101577,カレンマウラー,2025-11-12,大井,7,C1三 四五(C1四),12,1,1,60.4,7,11,西啓太,56,ダ,1600,稍
2021101577,カレンマウラー,2025-10-23,大井,7,文の京賞(C1),9,8,9,36.8,9,1,西啓太,56,ダ,1600,重
2021101577,カレンマウラー,2025-10-09,大井,9,C1六 七,14,5,8,79.2,8,13,西啓太,56,ダ,1200,良
2021101577,カレンマウラー,2025-09-17,大井,10,ロイヤルナイト賞(C1六),12,3,3,59.5,10,5,西啓太,56,ダ,1400,良
2021101577,カレンマウラー,2025-08-12,大井,7,C1七 八,14,7,11,55.9,9,8,西啓太,56,ダ,1200,重
2021101577,カレンマウラー,2025-07-09,園田,11,京都畜産特別B1,10,8,9,43.8,7,8,下原理,57,ダ,1230,良
2021101577,カレンマウラー,2025-07-03,園田,10,B1B2,12,5,6,37.2,9,8,米玉利燕,55,ダ,820,良
2021101577,カレンマウラー,2025-06-11,園田,11,JA全農ラドファ杯B(B1B2),12,3,3,68.4,10,4,米玉利燕,55,ダ,820,不
2021101577,カレンマウラー,2025-05-22,園田,10,B1,12,4,4,19.2,5,12,下原理,57,ダ,1400,稍
2021101577,カレンマウラー,2025-04-13,阪神,6,4歳以上1勝クラス,10,7,7,241.0,10,9,岡田祥嗣,58,ダ,1800,稍
2021101577,カレンマウラー,2025-03-30,阪神,8,4歳以上1勝クラス,9,3,3,221.1,8,9,岡田祥嗣,58,ダ,1800,良
2021101577,カレンマウラー,2025-03-01,阪神,6,4歳以上1勝クラス,16,3,6,346.5,15,13,岡田祥嗣,58,ダ,1800,良
2021101577,カレンマウラー,2025-02-23,小倉,8,4歳以上1勝クラス,14,7,11,150.9,14,12,松本大輝,56,ダ,2400,良
2021101577,カレンマウラー,2025-02-01,小倉,3,4歳以上1勝クラス,16,8,16,35.9,9,16,斎藤新,57,ダ,1700,良
2021101577,カレンマウラー,2024-11-10,福島,3,3歳以上1勝クラス,15,4,6,77.1,11,8,斎藤新,56,ダ,1700,良
2021101577,カレンマウラー,2024-10-05,新潟,7,3歳以上1勝クラス,12,7,10,19.9,9,6,斎藤新,56,ダ,1800,重
2021101577,カレンマウラー,2024-08-10,中京,12,3歳以上1勝クラス,16,1,2,40.2,11,13,岡田祥嗣,55,ダ,1400,良
2021101577,カレンマウラー,2024-04-13,阪神,6,3歳1勝クラス,15,5,9,160.4,14,7,北村宏司,57,ダ,1200,良
2021101577,カレンマウラー,2024-03-30,阪神,2,3歳未勝利,16,5,10,5.3,4,1,藤岡康太,57,ダ,1200,稍
2021101577,カレンマウラー,2024-02-18,京都,2,3歳未勝利,15,4,7,28.1,5,6,藤岡康太,57,ダ,1200,稍
2021101577,カレンマウラー,2023-12-17,阪神,4,2歳新馬,12,5,6,35.2,8,3,津村明秀,56,ダ,1200,稍
2021101615,ダブルレイズカード,2026-04-24,浦和,5,毎月19日は地産地消(C3),9,8,8,1.3,1,2,笹川翼,56,ダ,1500,重
2021101615,ダブルレイズカード,2026-02-27,浦和,2,特選(C3),12,5,5,1.2,1,2,笹川翼,56,ダ,1500,重
2021101615,ダブルレイズカード,2025-11-28,浦和,4,特選(C3),10,4,4,1.5,1,1,笹川翼,56,ダ,1500,良
2021101615,ダブルレイズカード,2025-09-23,浦和,1,ランチタイムチャレン(C3),10,7,7,1.7,1,1,笹川翼,56,ダ,1500,良
2021101615,ダブルレイズカード,2025-08-15,浦和,1,サマードリームリレー(C3),11,3,3,1.6,1,1,野畑凌,56,ダ,1300,良
2021101615,ダブルレイズカード,2025-07-21,浦和,5,第77回小川町七夕ま(C3),10,8,9,4.4,2,3,笹川翼,56,ダ,1400,良
2021101615,ダブルレイズカード,2024-12-26,浦和,4,3歳三,9,1,1,2.6,1,3,澤田龍哉,56,ダ,1400,良
2021101615,ダブルレイズカード,2024-11-22,浦和,6,3歳三 選抜馬イ,9,8,9,2.6,1,5,笹川翼,56,ダ,1400,稍
2021101615,ダブルレイズカード,2024-05-24,浦和,1,3歳八,12,5,5,1.8,1,6,笹川翼,56,ダ,1400,稍
2021101625,ワンウェイ,2026-08-16,大井,8,へびつかい座特別競走(C1三),13,5,6,21.5,4,7,野畑凌,56,ダ,1200,重
2021101625,ワンウェイ,2026-07-24,大井,10,C1二 三四(C1三),14,4,6,33.3,8,7,野畑凌,56,ダ,1400,良
2021101625,ワンウェイ,2026-07-02,大井,7,B3五,11,7,8,7.6,4,5,藤田凌,56,ダ,1400,不
2021101625,ワンウェイ,2026-06-09,大井,9,団子坂賞競走(B3),14,3,3,16.2,9,5,藤田凌,56,ダ,1200,不
2021101625,ワンウェイ,2026-05-19,大井,12,紀伊国坂賞競走(B3),16,1,2,12.8,6,6,和田譲治,56,ダ,1200,良
2021101625,ワンウェイ,2026-04-30,大井,9,C1三 四五(C1四),14,5,8,4.2,2,3,野畑凌,56,ダ,1200,稍
2021101625,ワンウェイ,2026-04-16,大井,9,C1三 四五(C1四),16,7,13,5.4,4,3,野畑凌,56,ダ,1200,不
2021101625,ワンウェイ,2026-03-27,大井,9,八丈島フリージア賞(C1四),10,7,8,2.0,1,3,野畑凌,56,ダ,1200,重
2021101625,ワンウェイ,2026-03-13,大井,10,陽春特別競走(C1四),13,6,9,3.1,2,3,野畑凌,56,ダ,1200,良
2021101625,ワンウェイ,2025-12-02,大井,7,C1五 六,12,5,6,1.5,1,1,野畑凌,56,ダ,1200,良
2021101625,ワンウェイ,2025-11-11,大井,9,がんばれ!馬産地日高(C1),13,6,8,4.3,2,2,野畑凌,56,ダ,1200,稍
2021101625,ワンウェイ,2025-10-24,大井,8,ブルドッグ賞(C2二),12,5,5,2.1,1,1,野畑凌,56,ダ,1200,重
2021101625,ワンウェイ,2025-10-08,大井,9,C2八 九十(C2九),13,4,4,1.8,1,1,野畑凌,56,ダ,1200,良
2021101625,ワンウェイ,2025-07-14,大井,12,C2九 十11(C2十),11,1,1,2.4,1,1,野畑凌,56,ダ,1200,稍
2021101625,ワンウェイ,2025-07-02,大井,6,C2六 七八(C2七),14,4,5,2.0,1,3,笹川翼,56,ダ,1400,良
2021101625,ワンウェイ,2025-06-09,大井,8,パナシェ賞(C213),13,8,12,2.6,1,1,笹川翼,56,ダ,1400,良
2021101625,ワンウェイ,2025-05-19,大井,6,C212 1314(C213),14,3,4,1.9,1,4,笹川翼,56,ダ,1600,重
2021101625,ワンウェイ,2025-04-28,大井,8,コープス・リバイバー(C213),14,7,12,1.3,1,6,笹川翼,56,ダ,1600,稍
2021101625,ワンウェイ,2025-04-16,大井,1,C3二 三,12,5,6,1.1,1,2,笹川翼,56,ダ,1600,稍
2021101625,ワンウェイ,2025-03-24,大井,2,C3六 七,12,7,9,1.8,1,1,笹川翼,56,ダ,1600,良
2021101625,ワンウェイ,2024-11-13,名古屋,2,C14組,12,1,1,5.6,3,2,岡部誠,56,ダ,1500,良
2021101625,ワンウェイ,2024-10-30,名古屋,6,C17組,12,8,12,4.0,2,3,加藤聡一,56,ダ,1500,重
2021101625,ワンウェイ,2024-10-17,名古屋,3,C18組,11,5,6,3.8,2,2,岡部誠,56,ダ,1500,良
2021101625,ワンウェイ,2024-09-20,名古屋,5,3歳15組,12,2,2,4.3,2,1,岡部誠,56,ダ,1500,良
2021101625,ワンウェイ,2024-09-06,名古屋,3,3歳16組,12,5,6,26.7,7,5,丸野勝虎,56,ダ,1500,良
2021101625,ワンウェイ,2023-12-17,中京,1,2歳未勝利,16,7,13,403.4,14,10,小林勝太,53,ダ,1800,稍
2021101625,ワンウェイ,2023-12-02,中山,6,2歳新馬,16,1,1,9.0,5,13,ビュイッ,56,ダ,1800,良
2021101712,テンシノトリブン,2026-03-12,大井,7,C2六 七,11,2,2,1.5,1,1,矢野貴之,56,ダ,1600,良
2021101712,テンシノトリブン,2026-01-27,大井,7,C211 1213(C212),12,5,6,1.0,1,1,矢野貴之,56,ダ,1600,良
2021101712,テンシノトリブン,2025-12-26,大井,3,C212 1314(C213),14,4,6,1.3,1,2,矢野貴之,56,ダ,1600,重
2021101712,テンシノトリブン,2025-11-10,大井,2,C218 19,13,2,2,1.6,1,1,矢野貴之,56,ダ,1600,稍
2021101712,テンシノトリブン,2025-10-06,大井,4,C3三 四五(C3四),10,5,5,1.0,1,1,矢野貴之,56,ダ,1400,良
2021101712,テンシノトリブン,2025-09-01,大井,1,C3五 六,12,6,8,1.0,1,1,矢野貴之,56,ダ,1600,良
2021101712,テンシノトリブン,2024-11-04,大井,1,3歳五 六,11,7,9,1.9,1,1,矢野貴之,56,ダ,1400,稍
2021101744,フェレザ,2026-09-02,大井,8,ハンター賞(B3),12,2,2,20.3,7,10,吉井章,54,ダ,1400,良
2021101744,フェレザ,2026-08-15,大井,8,サンパラソル賞(B3),11,5,5,17.7,4,5,吉井章,54,ダ,1400,稍
2021101744,フェレザ,2026-07-23,大井,9,マーメイド特別競走(C1),9,5,5,31.3,8,2,吉井章,54,ダ,1400,良
2021101744,フェレザ,2026-07-01,大井,7,B3六,12,8,12,19.3,3,12,吉井章,54,ダ,1200,稍
2021101744,フェレザ,2026-06-09,大井,9,団子坂賞競走(B3),14,3,4,12.6,5,6,吉井章,54,ダ,1200,不
2021101744,フェレザ,2025-12-02,園田,8,C1一,8,2,2,2.4,2,2,鴨宮祥行,56,ダ,1230,良
2021101744,フェレザ,2025-07-23,園田,11,西脇市日本のへそ特別(B2),12,6,8,1.7,1,1,鴨宮祥行,55,ダ,820,良
2021101744,フェレザ,2025-06-18,園田,12,B2,12,8,12,2.0,1,2,鴨宮祥行,55,ダ,1230,良
2021101744,フェレザ,2025-05-11,京都,8,4歳以上1勝クラス,14,6,10,81.3,12,12,吉村智洋,56,ダ,1400,稍
2021101744,フェレザ,2025-04-26,福島,8,4歳以上1勝クラス,16,3,6,11.5,3,12,小林美駒,52,ダ,1150,良
2021101744,フェレザ,2025-02-08,小倉,3,4歳以上1勝クラス,14,7,12,14.3,5,10,斎藤新,56,ダ,1000,稍
2021101744,フェレザ,2024-10-29,門別,10,ヒイラギ特別(B4),11,8,11,1.2,1,1,岩橋勇二,56,ダ,1200,良
2021101744,フェレザ,2024-10-15,門別,8,映画「北の流氷」製作(B4),7,6,6,1.5,1,1,岩橋勇二,55,ダ,1200,良
2021101744,フェレザ,2024-10-02,門別,8,日高町建設協会特別2(C2),12,8,11,2.4,1,1,岩橋勇二,55,ダ,1200,良
2021101744,フェレザ,2024-08-07,川崎,7,ペリドットフラワー賞(3歳C1),11,6,6,4.0,3,2,矢野貴之,54,ダ,1400,良
2021101744,フェレザ,2024-06-15,東京,7,3歳未勝利,16,3,6,4.6,2,12,北村宏司,55,ダ,1300,良
2021101744,フェレザ,2024-06-01,東京,2,3歳未勝利,16,1,2,6.2,4,3,北村宏司,55,ダ,1400,重
2021101744,フェレザ,2024-05-04,東京,3,3歳未勝利,16,5,10,8.0,3,5,北村宏司,55,ダ,1300,稍
2021101744,フェレザ,2024-04-20,東京,2,3歳未勝利,16,2,3,19.4,6,3,北村宏司,55,ダ,1300,良
2021101744,フェレザ,2024-03-16,中山,1,3歳未勝利,16,2,4,19.9,5,6,丹内祐次,55,ダ,1200,稍
2021101744,フェレザ,2023-12-09,中山,1,2歳未勝利,16,4,8,5.4,4,3,北村宏司,55,ダ,1200,良
2021101744,フェレザ,2023-11-11,東京,1,2歳未勝利,15,7,12,7.1,3,4,北村宏司,55,ダ,1600,良
2021101744,フェレザ,2023-10-15,東京,4,2歳新馬,16,6,12,46.7,10,6,丸田恭介,55,ダ,1600,不
2021102123,ボガトイーリ,2026-07-20,金沢,6,B14,8,3,3,1.9,1,8,松戸政也,57,ダ,1500,良
2021102123,ボガトイーリ,2026-06-16,金沢,11,あづ聖誕つにてんてん(B2),11,5,5,15.0,4,1,松戸政也,57,ダ,1400,良
2021102123,ボガトイーリ,2026-05-25,金沢,3,カポ峯生誕記念(C1),7,6,6,2.0,2,1,栗原大河,57,ダ,1400,良
2021102123,ボガトイーリ,2026-05-10,金沢,6,母の日特別(C1),8,3,3,23.3,5,6,田知弘久,57,ダ,900,良
2021102123,ボガトイーリ,2026-04-21,金沢,5,第5回SANさんご生(C2),9,8,8,5.0,3,1,田知弘久,57,ダ,1500,重
2021102123,ボガトイーリ,2026-03-27,金沢,7,C15,8,5,5,3.8,2,6,栗原大河,57,ダ,1500,稍
2021102123,ボガトイーリ,2026-03-16,金沢,4,C23,8,4,4,1.8,1,1,栗原大河,57,ダ,1500,稍
2021102123,ボガトイーリ,2025-12-26,金沢,5,C24,,3,3,,,,松木大地,57,ダ,1500,不
2021102123,ボガトイーリ,2025-11-23,金沢,3,95旅行in金沢とう(C1),6,2,2,4.4,2,2,栗原大河,57,ダ,1400,重
2021102123,ボガトイーリ,2025-11-09,金沢,1,C119,8,5,5,3.6,3,2,栗原大河,57,ダ,1400,稍
2021102123,ボガトイーリ,2025-10-21,金沢,9,秋のドーナツは最高記(C2),8,3,3,2.5,2,2,栗原大河,57,ダ,1400,良
2021102123,ボガトイーリ,2025-10-06,金沢,5,C25,5,1,1,7.6,3,3,栗原大河,57,ダ,1500,稍
2021102123,ボガトイーリ,2025-06-10,金沢,5,ひろ&amp;あみWeddi(C2),9,3,3,4.0,2,3,栗原大河,57,ダ,1500,良
2021102123,ボガトイーリ,2025-05-27,金沢,1,C215,9,3,3,10.4,4,1,栗原大河,57,ダ,1500,良
2021102123,ボガトイーリ,2024-12-23,金沢,3,C216,9,8,8,4.5,3,8,栗原大河,56,ダ,1400,不
2021102123,ボガトイーリ,2024-12-08,金沢,7,山本嘉之喜寿記念(C2特別),11,7,9,,,取,加藤翔馬,56,ダ,1500,不
2021102123,ボガトイーリ,2024-10-29,金沢,6,YJSトライアルラウ(C2),12,6,7,14.3,6,4,角田大和,56,ダ,1400,重
2021102123,ボガトイーリ,2024-10-13,金沢,4,今日もウララかケセラ(C2),10,2,2,68.0,8,4,葛山晃平,56,ダ,1400,良
2021102123,ボガトイーリ,2024-09-30,金沢,5,謙虚なmasa生誕!(C2),10,7,8,74.6,8,10,兼子千央,56,ダ,1500,良
2021102123,ボガトイーリ,2024-09-17,金沢,5,坂野さん長い間お疲れ(C2),11,5,5,19.1,5,6,加藤翔馬,56,ダ,900,良
2021102123,ボガトイーリ,2024-09-03,金沢,4,☆篤くん歩ちゃん結婚(3歳7),10,2,2,6.8,3,3,葛山晃平,56,ダ,900,重
2021102123,ボガトイーリ,2024-08-20,金沢,1,3歳B 7,6,2,2,7.2,4,3,葛山晃平,56,ダ,1500,良
2021102123,ボガトイーリ,2024-07-25,門別,10,北竜ひまわりまつり特(C4),11,3,3,34.2,8,11,小野楓馬,57,ダ,1200,良
2021102123,ボガトイーリ,2024-06-30,小倉,2,3歳未勝利,18,1,1,219.8,15,10,田中健,57,芝,1200,稍
2021102123,ボガトイーリ,2024-04-13,阪神,2,3歳未勝利,16,8,15,334.1,16,16,田中健,57,ダ,1200,良
2021102144,ゼネラルチーター,2026-03-09,大井,3,C3七 八,15,1,1,139.5,8,9,達城龍次,56,ダ,1200,稍
2021102144,ゼネラルチーター,2026-02-16,大井,1,C3八 九,16,4,7,167.2,9,9,町田直希,56,ダ,1200,良
2021102144,ゼネラルチーター,2026-01-26,大井,2,C3八 九,13,6,10,21.2,3,4,町田直希,56,ダ,1200,良
2021102144,ゼネラルチーター,2026-01-12,大井,3,C3八 九,15,7,13,142.4,14,5,町田直希,56,ダ,1200,良
2021102144,ゼネラルチーター,2025-12-25,大井,1,C3一 二,14,4,5,361.4,14,13,中村尚平,56,ダ,1600,重
2021102144,ゼネラルチーター,2025-12-03,大井,2,C3一 二,13,6,9,394.4,13,13,桑村真明,56,ダ,1200,良
2021102144,ゼネラルチーター,2025-11-13,大井,2,C3三 四,14,5,7,191.1,12,11,今野忠成,56,ダ,1200,稍
2021102144,ゼネラルチーター,2025-10-20,大井,2,C3三 四,12,1,1,68.7,10,9,小野俊斗,53,ダ,1200,稍
2021102144,ゼネラルチーター,2025-10-06,大井,5,C3三 四五(C3四),11,2,2,205.1,10,8,小野俊斗,53,ダ,1200,良
2021102144,ゼネラルチーター,2025-09-16,大井,3,C3三 四五(C3四),14,8,14,308.5,14,11,小野俊斗,53,ダ,1200,稍
2021102144,ゼネラルチーター,2025-09-04,大井,2,C3三 四,12,3,3,432.5,12,9,小野俊斗,53,ダ,1200,良
2021102144,ゼネラルチーター,2025-08-14,大井,2,C3三 四,13,8,13,326.3,13,11,小野俊斗,53,ダ,1200,稍
2021102144,ゼネラルチーター,2025-07-16,大井,2,C3四 五,14,2,2,220.1,12,13,佐野遥久,56,ダ,1200,不
2021102144,ゼネラルチーター,2025-06-30,大井,9,C212 13,13,5,6,206.1,11,11,松崎正泰,56,ダ,1200,良
2021102144,ゼネラルチーター,2025-05-19,大井,8,ポート・フリップ賞(C213),11,2,2,153.0,9,7,松崎正泰,56,ダ,1200,重
2021102144,ゼネラルチーター,2025-04-28,大井,12,C212 1314(C213),11,3,3,286.2,11,7,松崎正泰,56,ダ,1200,重
2021102144,ゼネラルチーター,2025-04-14,大井,10,C214 1516(C215),12,1,1,519.1,11,11,松崎正泰,56,ダ,1200,不
2021102144,ゼネラルチーター,2025-03-25,大井,8,ゴールデン・ドリーム(C2),13,1,1,398.4,12,12,松崎正泰,56,ダ,1200,良
2021102144,ゼネラルチーター,2025-03-10,大井,9,C214 1516(C215),13,5,7,362.6,12,10,松崎正泰,56,ダ,1200,重
2021102144,ゼネラルチーター,2025-02-17,大井,6,C215 1617(C216),14,8,13,401.6,14,11,松崎正泰,56,ダ,1400,良
2021102144,ゼネラルチーター,2025-01-27,大井,9,C214 15,14,5,7,458.5,14,10,松崎正泰,56,ダ,1600,良
2021102144,ゼネラルチーター,2025-01-13,大井,9,C214 15,15,3,6,386.3,15,14,松崎正泰,56,ダ,1200,稍
2021102144,ゼネラルチーター,2024-12-25,大井,9,C215 1617(C216),14,6,10,196.9,10,13,松崎正泰,56,ダ,1200,良
2021102144,ゼネラルチーター,2024-12-02,大井,6,エンジェル・フェイス(C2),13,7,10,558.9,13,6,松崎正泰,56,ダ,1200,良
2021102144,ゼネラルチーター,2024-11-04,大井,8,野馬追賞(C216),16,8,16,160.8,13,13,西啓太,56,ダ,1200,稍
2021102144,ゼネラルチーター,2024-10-14,大井,7,品川かえで賞(C2),14,7,12,269.0,13,12,鷹見陸,55,ダ,1200,良
2021102144,ゼネラルチーター,2024-10-02,大井,3,3歳八 九十(3歳九),13,1,1,121.7,10,12,鷹見陸,54,ダ,1200,良
2021102144,ゼネラルチーター,2024-09-10,大井,1,3歳八 九十(3歳九),10,4,4,291.0,9,6,鷹見陸,54,ダ,1600,良
2021102144,ゼネラルチーター,2024-08-13,大井,7,3歳六 七八(3歳七),14,8,13,166.9,13,11,佐野遥久,53,ダ,1200,良
2021102144,ゼネラルチーター,2024-07-30,大井,6,3歳六 七八(3歳七),10,8,9,50.2,10,6,佐野遥久,53,ダ,1600,良
2021102144,ゼネラルチーター,2024-07-11,大井,1,3歳四 五六(3歳五),14,4,5,274.1,14,9,佐野遥久,53,ダ,1600,良
2021102144,ゼネラルチーター,2024-06-26,大井,4,3歳七 八,14,2,2,337.9,13,10,安藤洋一,56,ダ,1200,稍
2021102144,ゼネラルチーター,2024-06-04,大井,8,スクリュー・ドライバ(3歳),16,4,8,291.4,15,13,石川駿介,56,ダ,1200,不
2021102144,ゼネラルチーター,2024-05-15,大井,2,3歳七 八,13,7,12,151.6,12,12,安藤洋一,56,ダ,1200,重
2021102144,ゼネラルチーター,2024-04-23,大井,5,3歳七 八九(3歳八),10,6,6,122.0,9,8,高橋優,53,ダ,1600,稍
2021102144,ゼネラルチーター,2024-04-11,大井,4,3歳四 五六(3歳五),13,6,8,343.3,13,11,佐野遥久,53,ダ,1400,稍
2021102144,ゼネラルチーター,2024-03-21,大井,4,3歳六 七,15,4,6,297.7,13,12,鷹見陸,53,ダ,1200,良
2021102144,ゼネラルチーター,2024-02-29,大井,6,3歳四 五六(3歳五),12,6,8,94.4,10,11,安藤洋一,56,ダ,1400,稍
2021102144,ゼネラルチーター,2024-02-11,大井,2,3歳13 14,6,4,4,4.0,2,1,安藤洋一,56,ダ,1400,稍
2021102144,ゼネラルチーター,2024-01-21,大井,3,3歳14 15,8,1,1,54.1,7,5,安藤洋一,56,ダ,1400,不
2021102144,ゼネラルチーター,2023-10-06,大井,3,2歳 新馬,7,6,6,13.0,5,7,安藤洋一,55,ダ,1600,重
2021102211,ポンドスプリング,2026-03-26,大井,3,C3二 三四(C3三),14,6,10,42.2,8,13,石川駿介,56,ダ,1200,不
2021102211,ポンドスプリング,2026-03-10,大井,2,C3五 六,13,8,13,8.4,3,1,石川駿介,56,ダ,1200,稍
2021102211,ポンドスプリング,2026-02-17,大井,1,C3六 七,15,5,8,15.0,3,4,石川駿介,56,ダ,1200,稍
2021102211,ポンドスプリング,2026-01-27,大井,1,C3六 七,14,2,2,5.0,3,5,石川駿介,56,ダ,1200,良
2021102211,ポンドスプリング,2026-01-13,大井,2,C3六 七,15,3,4,25.6,6,6,瀬川将輝,56,ダ,1200,良
2021102211,ポンドスプリング,2025-12-24,大井,1,C3三,10,7,8,1.4,1,1,石川駿介,56,ダ,1400,重
2021102211,ポンドスプリング,2025-12-01,大井,1,C3三,13,3,3,11.0,3,2,石川駿介,56,ダ,1200,良
2021102211,ポンドスプリング,2025-11-13,大井,2,C3三 四,14,3,3,28.4,5,4,石川駿介,56,ダ,1200,稍
2021102211,ポンドスプリング,2025-10-20,大井,2,C3三 四,12,6,7,16.1,7,4,石川駿介,56,ダ,1200,稍
2021102211,ポンドスプリング,2025-10-05,大井,1,C3六,10,8,10,15.7,6,4,石川駿介,56,ダ,1200,良
2021102211,ポンドスプリング,2025-09-15,大井,1,C3六,12,2,2,4.2,3,3,石川駿介,56,ダ,1200,稍
2021102211,ポンドスプリング,2025-07-02,大井,2,C3三 四,14,2,2,15.9,5,8,石川駿介,56,ダ,1200,良
2021102211,ポンドスプリング,2025-06-10,大井,1,C3五,13,1,1,4.2,2,1,石川駿介,56,ダ,1200,稍
2021102211,ポンドスプリング,2025-05-20,大井,1,C3五,12,1,1,211.3,10,3,石川駿介,56,ダ,1200,重
