date,stem,band,kind,width,points,invest,ret
2025-07-19,2025-07-19_函館09R_湯浜特別,2倍台,ワイド,4,6,600,170
2025-07-19,2025-07-19_函館09R_湯浜特別,2倍台,ワイド,5,10,1000,170
2025-07-19,2025-07-19_函館09R_湯浜特別,2倍台,ワイド,6,15,1500,170
2025-07-19,2025-07-19_函館09R_湯浜特別,2倍台,馬連,3,3,300,0
2025-07-19,2025-07-19_函館09R_湯浜特別,2倍台,馬連,4,6,600,250
2025-07-19,2025-07-19_函館09R_湯浜特別,2倍台,馬連,5,10,1000,250
2025-07-19,2025-07-19_函館09R_湯浜特別,2倍台,馬連,6,15,1500,250
2025-07-19,2025-07-19_函館10R_かもめ島特別,1倍台,ワイド,3,3,300,0
2025-07-19,2025-07-19_函館10R_かもめ島特別,1倍台,ワイド,4,6,600,0
2025-07-19,2025-07-19_函館10R_かもめ島特別,1倍台,ワイド,5,10,1000,0
2025-07-19,2025-07-19_函館10R_かもめ島特別,1倍台,ワイド,6,15,1500,310
2025-07-19,2025-07-19_函館10R_かもめ島特別,1倍台,馬連,3,3,300,0
2025-07-19,2025-07-19_函館10R_かもめ島特別,1倍台,馬連,4,6,600,0
2025-07-19,2025-07-19_函館10R_かもめ島特別,1倍台,馬連,5,10,1000,0
2025-07-19,2025-07-19_函館10R_かもめ島特別,1倍台,馬連,6,15,1500,760
2025-07-19,2025-07-19_函館11R_マリーンS,3倍以上,ワイド,3,3,300,670
2025-07-19,2025-07-19_函館11R_マリーンS,3倍以上,ワイド,4,6,600,670
2025-07-19,2025-07-19_函館11R_マリーンS,3倍以上,ワイド,5,10,1000,670
2025-07-19,2025-07-19_函館11R_マリーンS,3倍以上,ワイド,6,15,1500,2540
2025-07-19,2025-07-19_函館11R_マリーンS,3倍以上,馬連,3,3,300,1750
2025-07-19,2025-07-19_函館11R_マリーンS,3倍以上,馬連,4,6,600,1750
2025-07-19,2025-07-19_函館11R_マリーンS,3倍以上,馬連,5,10,1000,1750
2025-07-19,2025-07-19_函館11R_マリーンS,3倍以上,馬連,6,15,1500,1750
2025-07-19,2025-07-19_函館12R_3歳以上1勝クラス,3倍以上,ワイド,3,3,300,0
2025-07-19,2025-07-19_函館12R_3歳以上1勝クラス,3倍以上,ワイド,4,6,600,0
2025-07-19,2025-07-19_函館12R_3歳以上1勝クラス,3倍以上,ワイド,5,10,1000,0
2025-07-19,2025-07-19_函館12R_3歳以上1勝クラス,3倍以上,ワイド,6,15,1500,0
2025-07-19,2025-07-19_函館12R_3歳以上1勝クラス,3倍以上,馬連,3,3,300,0
2025-07-19,2025-07-19_函館12R_3歳以上1勝クラス,3倍以上,馬連,4,6,600,0
2025-07-19,2025-07-19_函館12R_3歳以上1勝クラス,3倍以上,馬連,5,10,1000,0
2025-07-19,2025-07-19_函館12R_3歳以上1勝クラス,3倍以上,馬連,6,15,1500,0
2025-07-19,2025-07-19_小倉09R_ひまわり賞,1倍台,ワイド,3,3,300,0
2025-07-19,2025-07-19_小倉09R_ひまわり賞,1倍台,ワイド,4,6,600,0
2025-07-19,2025-07-19_小倉09R_ひまわり賞,1倍台,ワイド,5,10,1000,0
2025-07-19,2025-07-19_小倉09R_ひまわり賞,1倍台,ワイド,6,15,1500,290
2025-07-19,2025-07-19_小倉09R_ひまわり賞,1倍台,馬連,3,3,300,0
2025-07-19,2025-07-19_小倉09R_ひまわり賞,1倍台,馬連,4,6,600,0
2025-07-19,2025-07-19_小倉09R_ひまわり賞,1倍台,馬連,5,10,1000,0
2025-07-19,2025-07-19_小倉09R_ひまわり賞,1倍台,馬連,6,15,1500,0
2025-07-19,2025-07-19_小倉10R_熊本城特別,3倍以上,ワイド,3,3,300,420
2025-07-19,2025-07-19_小倉10R_熊本城特別,3倍以上,ワイド,4,6,600,420
2025-07-19,2025-07-19_小倉10R_熊本城特別,3倍以上,ワイド,5,10,1000,2640
2025-07-19,2025-07-19_小倉10R_熊本城特別,3倍以上,ワイド,6,15,1500,2640
2025-07-19,2025-07-19_小倉10R_熊本城特別,3倍以上,馬連,3,3,300,870
2025-07-19,2025-07-19_小倉10R_熊本城特別,3倍以上,馬連,4,6,600,870
2025-07-19,2025-07-19_小倉10R_熊本城特別,3倍以上,馬連,5,10,1000,870
2025-07-19,2025-07-19_小倉10R_熊本城特別,3倍以上,馬連,6,15,1500,870
2025-07-19,2025-07-19_小倉11R_テレQ杯,3倍以上,ワイド,3,3,300,0
2025-07-19,2025-07-19_小倉11R_テレQ杯,3倍以上,ワイド,4,6,600,0
2025-07-19,2025-07-19_小倉11R_テレQ杯,3倍以上,ワイド,5,10,1000,0
2025-07-19,2025-07-19_小倉11R_テレQ杯,3倍以上,ワイド,6,15,1500,0
2025-07-19,2025-07-19_小倉11R_テレQ杯,3倍以上,馬連,3,3,300,0
2025-07-19,2025-07-19_小倉11R_テレQ杯,3倍以上,馬連,4,6,600,0
2025-07-19,2025-07-19_小倉11R_テレQ杯,3倍以上,馬連,5,10,1000,0
2025-07-19,2025-07-19_小倉11R_テレQ杯,3倍以上,馬連,6,15,1500,0
2025-07-19,2025-07-19_小倉12R_3歳以上1勝クラス,2倍台,ワイド,3,3,300,0
2025-07-19,2025-07-19_小倉12R_3歳以上1勝クラス,2倍台,ワイド,4,6,600,490
2025-07-19,2025-07-19_小倉12R_3歳以上1勝クラス,2倍台,ワイド,5,10,1000,490
2025-07-19,2025-07-19_小倉12R_3歳以上1勝クラス,2倍台,ワイド,6,15,1500,490
2025-07-19,2025-07-19_小倉12R_3歳以上1勝クラス,2倍台,馬連,3,3,300,0
2025-07-19,2025-07-19_小倉12R_3歳以上1勝クラス,2倍台,馬連,4,6,600,1050
2025-07-19,2025-07-19_小倉12R_3歳以上1勝クラス,2倍台,馬連,5,10,1000,1050
2025-07-19,2025-07-19_小倉12R_3歳以上1勝クラス,2倍台,馬連,6,15,1500,1050
2025-07-19,2025-07-19_福島09R_開成山特別,2倍台,ワイド,3,3,300,320
2025-07-19,2025-07-19_福島09R_開成山特別,2倍台,ワイド,4,6,600,320
2025-07-19,2025-07-19_福島09R_開成山特別,2倍台,ワイド,5,10,1000,320
2025-07-19,2025-07-19_福島09R_開成山特別,2倍台,ワイド,6,15,1500,320
2025-07-19,2025-07-19_福島09R_開成山特別,2倍台,馬連,3,3,300,0
2025-07-19,2025-07-19_福島09R_開成山特別,2倍台,馬連,4,6,600,0
2025-07-19,2025-07-19_福島09R_開成山特別,2倍台,馬連,5,10,1000,0
2025-07-19,2025-07-19_福島09R_開成山特別,2倍台,馬連,6,15,1500,0
2025-07-19,2025-07-19_福島10R_米沢特別,3倍以上,ワイド,3,3,300,0
2025-07-19,2025-07-19_福島10R_米沢特別,3倍以上,ワイド,4,6,600,540
2025-07-19,2025-07-19_福島10R_米沢特別,3倍以上,ワイド,5,10,1000,3110
2025-07-19,2025-07-19_福島10R_米沢特別,3倍以上,ワイド,6,15,1500,3110
2025-07-19,2025-07-19_福島10R_米沢特別,3倍以上,馬連,3,3,300,0
2025-07-19,2025-07-19_福島10R_米沢特別,3倍以上,馬連,4,6,600,1200
2025-07-19,2025-07-19_福島10R_米沢特別,3倍以上,馬連,5,10,1000,1200
2025-07-19,2025-07-19_福島10R_米沢特別,3倍以上,馬連,6,15,1500,1200
2025-07-19,2025-07-19_福島11R_阿武隈S,2倍台,ワイド,3,3,300,0
2025-07-19,2025-07-19_福島11R_阿武隈S,2倍台,ワイド,4,6,600,760
2025-07-19,2025-07-19_福島11R_阿武隈S,2倍台,ワイド,5,10,1000,760
2025-07-19,2025-07-19_福島11R_阿武隈S,2倍台,ワイド,6,15,1500,760
2025-07-19,2025-07-19_福島11R_阿武隈S,2倍台,馬連,3,3,300,0
2025-07-19,2025-07-19_福島11R_阿武隈S,2倍台,馬連,4,6,600,2440
2025-07-19,2025-07-19_福島11R_阿武隈S,2倍台,馬連,5,10,1000,2440
2025-07-19,2025-07-19_福島11R_阿武隈S,2倍台,馬連,6,15,1500,2440
2025-07-19,2025-07-19_福島12R_3歳以上1勝クラス,1倍台,ワイド,3,3,300,0
2025-07-19,2025-07-19_福島12R_3歳以上1勝クラス,1倍台,ワイド,4,6,600,330
2025-07-19,2025-07-19_福島12R_3歳以上1勝クラス,1倍台,ワイド,5,10,1000,330
2025-07-19,2025-07-19_福島12R_3歳以上1勝クラス,1倍台,ワイド,6,15,1500,330
2025-07-19,2025-07-19_福島12R_3歳以上1勝クラス,1倍台,馬連,3,3,300,0
2025-07-19,2025-07-19_福島12R_3歳以上1勝クラス,1倍台,馬連,4,6,600,0
2025-07-19,2025-07-19_福島12R_3歳以上1勝クラス,1倍台,馬連,5,10,1000,0
2025-07-19,2025-07-19_福島12R_3歳以上1勝クラス,1倍台,馬連,6,15,1500,0
2025-07-20,2025-07-20_函館09R_潮騒特別,2倍台,ワイド,3,3,300,0
2025-07-20,2025-07-20_函館09R_潮騒特別,2倍台,ワイド,4,6,600,0
2025-07-20,2025-07-20_函館09R_潮騒特別,2倍台,ワイド,5,10,1000,0
2025-07-20,2025-07-20_函館09R_潮騒特別,2倍台,ワイド,6,15,1500,0
2025-07-20,2025-07-20_函館09R_潮騒特別,2倍台,馬連,3,3,300,0
2025-07-20,2025-07-20_函館09R_潮騒特別,2倍台,馬連,4,6,600,0
2025-07-20,2025-07-20_函館09R_潮騒特別,2倍台,馬連,5,10,1000,0
2025-07-20,2025-07-20_函館09R_潮騒特別,2倍台,馬連,6,15,1500,0
2025-07-20,2025-07-20_函館10R_駒場特別,3倍以上,ワイド,3,3,300,410
2025-07-20,2025-07-20_函館10R_駒場特別,3倍以上,ワイド,4,6,600,410
2025-07-20,2025-07-20_函館10R_駒場特別,3倍以上,ワイド,5,10,1000,1660
2025-07-20,2025-07-20_函館10R_駒場特別,3倍以上,ワイド,6,15,1500,1660
2025-07-20,2025-07-20_函館10R_駒場特別,3倍以上,馬連,3,3,300,0
2025-07-20,2025-07-20_函館10R_駒場特別,3倍以上,馬連,4,6,600,0
2025-07-20,2025-07-20_函館10R_駒場特別,3倍以上,馬連,5,10,1000,1090
2025-07-20,2025-07-20_函館10R_駒場特別,3倍以上,馬連,6,15,1500,1090
2025-07-20,2025-07-20_函館11R_函館2歳S,2倍台,ワイド,3,3,300,210
2025-07-20,2025-07-20_函館11R_函館2歳S,2倍台,ワイド,4,6,600,210
2025-07-20,2025-07-20_函館11R_函館2歳S,2倍台,ワイド,5,10,1000,210
2025-07-20,2025-07-20_函館11R_函館2歳S,2倍台,ワイド,6,15,1500,210
2025-07-20,2025-07-20_函館11R_函館2歳S,2倍台,馬連,3,3,300,0
2025-07-20,2025-07-20_函館11R_函館2歳S,2倍台,馬連,4,6,600,0
2025-07-20,2025-07-20_函館11R_函館2歳S,2倍台,馬連,5,10,1000,0
2025-07-20,2025-07-20_函館11R_函館2歳S,2倍台,馬連,6,15,1500,0
2025-07-20,2025-07-20_函館12R_3歳以上1勝クラス,3倍以上,ワイド,3,3,300,470
2025-07-20,2025-07-20_函館12R_3歳以上1勝クラス,3倍以上,ワイド,4,6,600,470
2025-07-20,2025-07-20_函館12R_3歳以上1勝クラス,3倍以上,ワイド,5,10,1000,470
2025-07-20,2025-07-20_函館12R_3歳以上1勝クラス,3倍以上,ワイド,6,15,1500,470
2025-07-20,2025-07-20_函館12R_3歳以上1勝クラス,3倍以上,馬連,3,3,300,1200
2025-07-20,2025-07-20_函館12R_3歳以上1勝クラス,3倍以上,馬連,4,6,600,1200
2025-07-20,2025-07-20_函館12R_3歳以上1勝クラス,3倍以上,馬連,5,10,1000,1200
2025-07-20,2025-07-20_函館12R_3歳以上1勝クラス,3倍以上,馬連,6,15,1500,1200
2025-07-20,2025-07-20_小倉09R_不知火特別,2倍台,ワイド,3,3,300,320
2025-07-20,2025-07-20_小倉09R_不知火特別,2倍台,ワイド,4,6,600,320
2025-07-20,2025-07-20_小倉09R_不知火特別,2倍台,ワイド,5,10,1000,320
2025-07-20,2025-07-20_小倉09R_不知火特別,2倍台,ワイド,6,15,1500,320
2025-07-20,2025-07-20_小倉09R_不知火特別,2倍台,馬連,3,3,300,0
2025-07-20,2025-07-20_小倉09R_不知火特別,2倍台,馬連,4,6,600,0
2025-07-20,2025-07-20_小倉09R_不知火特別,2倍台,馬連,5,10,1000,0
2025-07-20,2025-07-20_小倉09R_不知火特別,2倍台,馬連,6,15,1500,0
2025-07-20,2025-07-20_小倉10R_宮崎S,3倍以上,ワイド,3,3,300,0
2025-07-20,2025-07-20_小倉10R_宮崎S,3倍以上,ワイド,4,6,600,0
2025-07-20,2025-07-20_小倉10R_宮崎S,3倍以上,ワイド,5,10,1000,0
2025-07-20,2025-07-20_小倉10R_宮崎S,3倍以上,ワイド,6,15,1500,0
2025-07-20,2025-07-20_小倉10R_宮崎S,3倍以上,馬連,3,3,300,0
2025-07-20,2025-07-20_小倉10R_宮崎S,3倍以上,馬連,4,6,600,0
2025-07-20,2025-07-20_小倉10R_宮崎S,3倍以上,馬連,5,10,1000,0
2025-07-20,2025-07-20_小倉10R_宮崎S,3倍以上,馬連,6,15,1500,0
2025-07-20,2025-07-20_小倉11R_小倉記念,3倍以上,ワイド,3,3,300,0
2025-07-20,2025-07-20_小倉11R_小倉記念,3倍以上,ワイド,4,6,600,0
2025-07-20,2025-07-20_小倉11R_小倉記念,3倍以上,ワイド,5,10,1000,740
2025-07-20,2025-07-20_小倉11R_小倉記念,3倍以上,ワイド,6,15,1500,740
2025-07-20,2025-07-20_小倉11R_小倉記念,3倍以上,馬連,3,3,300,0
2025-07-20,2025-07-20_小倉11R_小倉記念,3倍以上,馬連,4,6,600,0
2025-07-20,2025-07-20_小倉11R_小倉記念,3倍以上,馬連,5,10,1000,0
2025-07-20,2025-07-20_小倉11R_小倉記念,3倍以上,馬連,6,15,1500,0
2025-07-20,2025-07-20_小倉12R_耶馬渓特別,2倍台,ワイド,3,3,300,1280
2025-07-20,2025-07-20_小倉12R_耶馬渓特別,2倍台,ワイド,4,6,600,2780
2025-07-20,2025-07-20_小倉12R_耶馬渓特別,2倍台,ワイド,5,10,1000,2780
2025-07-20,2025-07-20_小倉12R_耶馬渓特別,2倍台,ワイド,6,15,1500,2780
2025-07-20,2025-07-20_小倉12R_耶馬渓特別,2倍台,馬連,3,3,300,0
2025-07-20,2025-07-20_小倉12R_耶馬渓特別,2倍台,馬連,4,6,600,470
2025-07-20,2025-07-20_小倉12R_耶馬渓特別,2倍台,馬連,5,10,1000,470
2025-07-20,2025-07-20_小倉12R_耶馬渓特別,2倍台,馬連,6,15,1500,470
2025-07-20,2025-07-20_福島09R_南相馬特別,3倍以上,ワイド,3,3,300,420
2025-07-20,2025-07-20_福島09R_南相馬特別,3倍以上,ワイド,4,6,600,420
2025-07-20,2025-07-20_福島09R_南相馬特別,3倍以上,ワイド,5,10,1000,420
2025-07-20,2025-07-20_福島09R_南相馬特別,3倍以上,ワイド,6,15,1500,420
2025-07-20,2025-07-20_福島09R_南相馬特別,3倍以上,馬連,3,3,300,0
2025-07-20,2025-07-20_福島09R_南相馬特別,3倍以上,馬連,4,6,600,0
2025-07-20,2025-07-20_福島09R_南相馬特別,3倍以上,馬連,5,10,1000,0
2025-07-20,2025-07-20_福島09R_南相馬特別,3倍以上,馬連,6,15,1500,0
2025-07-20,2025-07-20_福島10R_猪苗代特別,2倍台,ワイド,3,3,300,660
2025-07-20,2025-07-20_福島10R_猪苗代特別,2倍台,ワイド,4,6,600,660
2025-07-20,2025-07-20_福島10R_猪苗代特別,2倍台,ワイド,5,10,1000,660
2025-07-20,2025-07-20_福島10R_猪苗代特別,2倍台,ワイド,6,15,1500,660
2025-07-20,2025-07-20_福島10R_猪苗代特別,2倍台,馬連,3,3,300,600
2025-07-20,2025-07-20_福島10R_猪苗代特別,2倍台,馬連,4,6,600,600
2025-07-20,2025-07-20_福島10R_猪苗代特別,2倍台,馬連,5,10,1000,600
2025-07-20,2025-07-20_福島10R_猪苗代特別,2倍台,馬連,6,15,1500,600
2025-07-20,2025-07-20_福島11R_福島テレビ賞,2倍台,ワイド,3,3,300,0
2025-07-20,2025-07-20_福島11R_福島テレビ賞,2倍台,ワイド,4,6,600,0
2025-07-20,2025-07-20_福島11R_福島テレビ賞,2倍台,ワイド,5,10,1000,0
2025-07-20,2025-07-20_福島11R_福島テレビ賞,2倍台,ワイド,6,15,1500,0
2025-07-20,2025-07-20_福島11R_福島テレビ賞,2倍台,馬連,3,3,300,0
2025-07-20,2025-07-20_福島11R_福島テレビ賞,2倍台,馬連,4,6,600,0
2025-07-20,2025-07-20_福島11R_福島テレビ賞,2倍台,馬連,5,10,1000,0
2025-07-20,2025-07-20_福島11R_福島テレビ賞,2倍台,馬連,6,15,1500,0
2025-07-20,2025-07-20_福島12R_3歳以上1勝クラス,3倍以上,ワイド,3,3,300,380
2025-07-20,2025-07-20_福島12R_3歳以上1勝クラス,3倍以上,ワイド,4,6,600,380
2025-07-20,2025-07-20_福島12R_3歳以上1勝クラス,3倍以上,ワイド,5,10,1000,380
2025-07-20,2025-07-20_福島12R_3歳以上1勝クラス,3倍以上,ワイド,6,15,1500,380
2025-07-20,2025-07-20_福島12R_3歳以上1勝クラス,3倍以上,馬連,3,3,300,960
2025-07-20,2025-07-20_福島12R_3歳以上1勝クラス,3倍以上,馬連,4,6,600,960
2025-07-20,2025-07-20_福島12R_3歳以上1勝クラス,3倍以上,馬連,5,10,1000,960
2025-07-20,2025-07-20_福島12R_3歳以上1勝クラス,3倍以上,馬連,6,15,1500,960
2025-07-26,2025-07-26_中京09R_3歳以上障害OP,2倍台,ワイド,3,3,300,0
2025-07-26,2025-07-26_中京09R_3歳以上障害OP,2倍台,ワイド,4,6,600,0
2025-07-26,2025-07-26_中京09R_3歳以上障害OP,2倍台,ワイド,5,10,1000,570
2025-07-26,2025-07-26_中京09R_3歳以上障害OP,2倍台,ワイド,6,15,1500,3840
2025-07-26,2025-07-26_中京09R_3歳以上障害OP,2倍台,馬連,3,3,300,0
2025-07-26,2025-07-26_中京09R_3歳以上障害OP,2倍台,馬連,4,6,600,0
2025-07-26,2025-07-26_中京09R_3歳以上障害OP,2倍台,馬連,5,10,1000,1630
2025-07-26,2025-07-26_中京09R_3歳以上障害OP,2倍台,馬連,6,15,1500,1630
2025-07-26,2025-07-26_中京10R_3歳以上1勝クラス,2倍台,ワイド,3,3,300,0
2025-07-26,2025-07-26_中京10R_3歳以上1勝クラス,2倍台,ワイド,4,6,600,0
2025-07-26,2025-07-26_中京10R_3歳以上1勝クラス,2倍台,ワイド,5,10,1000,0
2025-07-26,2025-07-26_中京10R_3歳以上1勝クラス,2倍台,ワイド,6,15,1500,1210
2025-07-26,2025-07-26_中京10R_3歳以上1勝クラス,2倍台,馬連,3,3,300,0
2025-07-26,2025-07-26_中京10R_3歳以上1勝クラス,2倍台,馬連,4,6,600,0
2025-07-26,2025-07-26_中京10R_3歳以上1勝クラス,2倍台,馬連,5,10,1000,0
2025-07-26,2025-07-26_中京10R_3歳以上1勝クラス,2倍台,馬連,6,15,1500,0
2025-07-26,2025-07-26_中京11R_3歳未勝利,2倍台,ワイド,3,3,300,0
2025-07-26,2025-07-26_中京11R_3歳未勝利,2倍台,ワイド,4,6,600,0
2025-07-26,2025-07-26_中京11R_3歳未勝利,2倍台,ワイド,5,10,1000,0
2025-07-26,2025-07-26_中京11R_3歳未勝利,2倍台,ワイド,6,15,1500,0
2025-07-26,2025-07-26_中京11R_3歳未勝利,2倍台,馬連,3,3,300,0
2025-07-26,2025-07-26_中京11R_3歳未勝利,2倍台,馬連,4,6,600,0
2025-07-26,2025-07-26_中京11R_3歳未勝利,2倍台,馬連,5,10,1000,0
2025-07-26,2025-07-26_中京11R_3歳未勝利,2倍台,馬連,6,15,1500,0
2025-07-26,2025-07-26_中京12R_3歳以上1勝クラス,2倍台,ワイド,3,3,300,0
2025-07-26,2025-07-26_中京12R_3歳以上1勝クラス,2倍台,ワイド,4,6,600,0
2025-07-26,2025-07-26_中京12R_3歳以上1勝クラス,2倍台,ワイド,5,10,1000,0
2025-07-26,2025-07-26_中京12R_3歳以上1勝クラス,2倍台,ワイド,6,15,1500,270
2025-07-26,2025-07-26_中京12R_3歳以上1勝クラス,2倍台,馬連,3,3,300,0
2025-07-26,2025-07-26_中京12R_3歳以上1勝クラス,2倍台,馬連,4,6,600,0
2025-07-26,2025-07-26_中京12R_3歳以上1勝クラス,2倍台,馬連,5,10,1000,0
2025-07-26,2025-07-26_中京12R_3歳以上1勝クラス,2倍台,馬連,6,15,1500,0
2025-07-26,2025-07-26_新潟09R_3歳未勝利,2倍台,ワイド,3,3,300,0
2025-07-26,2025-07-26_新潟09R_3歳未勝利,2倍台,ワイド,4,6,600,0
2025-07-26,2025-07-26_新潟09R_3歳未勝利,2倍台,ワイド,5,10,1000,1000
2025-07-26,2025-07-26_新潟09R_3歳未勝利,2倍台,ワイド,6,15,1500,1000
2025-07-26,2025-07-26_新潟09R_3歳未勝利,2倍台,馬連,3,3,300,0
2025-07-26,2025-07-26_新潟09R_3歳未勝利,2倍台,馬連,4,6,600,0
2025-07-26,2025-07-26_新潟09R_3歳未勝利,2倍台,馬連,5,10,1000,2380
2025-07-26,2025-07-26_新潟09R_3歳未勝利,2倍台,馬連,6,15,1500,2380
2025-07-26,2025-07-26_新潟10R_3歳以上1勝クラス,1倍台,ワイド,3,3,300,0
2025-07-26,2025-07-26_新潟10R_3歳以上1勝クラス,1倍台,ワイド,4,6,600,0
2025-07-26,2025-07-26_新潟10R_3歳以上1勝クラス,1倍台,ワイド,5,10,1000,0
2025-07-26,2025-07-26_新潟10R_3歳以上1勝クラス,1倍台,ワイド,6,15,1500,0
2025-07-26,2025-07-26_新潟10R_3歳以上1勝クラス,1倍台,馬連,3,3,300,0
2025-07-26,2025-07-26_新潟10R_3歳以上1勝クラス,1倍台,馬連,4,6,600,0
2025-07-26,2025-07-26_新潟10R_3歳以上1勝クラス,1倍台,馬連,5,10,1000,0
2025-07-26,2025-07-26_新潟10R_3歳以上1勝クラス,1倍台,馬連,6,15,1500,0
2025-07-26,2025-07-26_新潟11R_3歳以上1勝クラス,2倍台,ワイド,3,3,300,0
2025-07-26,2025-07-26_新潟11R_3歳以上1勝クラス,2倍台,ワイド,4,6,600,0
2025-07-26,2025-07-26_新潟11R_3歳以上1勝クラス,2倍台,ワイド,5,10,1000,0
2025-07-26,2025-07-26_新潟11R_3歳以上1勝クラス,2倍台,ワイド,6,15,1500,0
2025-07-26,2025-07-26_新潟11R_3歳以上1勝クラス,2倍台,馬連,3,3,300,0
2025-07-26,2025-07-26_新潟11R_3歳以上1勝クラス,2倍台,馬連,4,6,600,0
2025-07-26,2025-07-26_新潟11R_3歳以上1勝クラス,2倍台,馬連,5,10,1000,0
2025-07-26,2025-07-26_新潟11R_3歳以上1勝クラス,2倍台,馬連,6,15,1500,0
2025-07-26,2025-07-26_新潟12R_3歳未勝利,1倍台,ワイド,3,3,300,0
2025-07-26,2025-07-26_新潟12R_3歳未勝利,1倍台,ワイド,4,6,600,790
2025-07-26,2025-07-26_新潟12R_3歳未勝利,1倍台,ワイド,5,10,1000,790
2025-07-26,2025-07-26_新潟12R_3歳未勝利,1倍台,ワイド,6,15,1500,790
2025-07-26,2025-07-26_新潟12R_3歳未勝利,1倍台,馬連,3,3,300,0
2025-07-26,2025-07-26_新潟12R_3歳未勝利,1倍台,馬連,4,6,600,0
2025-07-26,2025-07-26_新潟12R_3歳未勝利,1倍台,馬連,5,10,1000,0
2025-07-26,2025-07-26_新潟12R_3歳未勝利,1倍台,馬連,6,15,1500,0
2025-07-26,2025-07-26_札幌09R_3歳以上1勝クラス,3倍以上,ワイド,3,3,300,0
2025-07-26,2025-07-26_札幌09R_3歳以上1勝クラス,3倍以上,ワイド,4,6,600,0
2025-07-26,2025-07-26_札幌09R_3歳以上1勝クラス,3倍以上,ワイド,5,10,1000,0
2025-07-26,2025-07-26_札幌09R_3歳以上1勝クラス,3倍以上,ワイド,6,15,1500,0
2025-07-26,2025-07-26_札幌09R_3歳以上1勝クラス,3倍以上,馬連,3,3,300,0
2025-07-26,2025-07-26_札幌09R_3歳以上1勝クラス,3倍以上,馬連,4,6,600,0
2025-07-26,2025-07-26_札幌09R_3歳以上1勝クラス,3倍以上,馬連,5,10,1000,0
2025-07-26,2025-07-26_札幌09R_3歳以上1勝クラス,3倍以上,馬連,6,15,1500,0
2025-07-26,2025-07-26_札幌10R_ライラック賞,3倍以上,ワイド,3,3,300,0
