馬ID,馬名,日付,場,R,レース名,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,馬場種別,距離,馬場
2021103595,ビーコング,2026-04-04,中山,12,4歳以上2勝クラス,16,3,6,11.4,6,15,横山武史,58,ダ,1200,重
2021103595,ビーコング,2026-01-25,中山,8,4歳以上2勝クラス,15,7,12,25.5,7,3,横山武史,58,ダ,1200,良
2021103595,ビーコング,2026-01-05,中山,12,4歳以上1勝クラス,16,6,12,4.6,2,1,横山武史,58,ダ,1200,稍
2021103595,ビーコング,2025-11-16,福島,8,3歳以上1勝クラス,16,5,9,2.2,1,12,永島まな,56,ダ,1150,良
2021103595,ビーコング,2025-10-26,新潟,6,3歳以上1勝クラス,13,6,9,2.5,1,2,永島まな,56,ダ,1200,稍
2021103595,ビーコング,2025-09-21,中山,6,3歳以上1勝クラス,16,3,6,12.6,5,2,小林美駒,55,ダ,1200,良
2021103595,ビーコング,2025-09-13,中山,8,3歳以上1勝クラス,15,4,8,14.8,6,5,小林美駒,55,ダ,1200,不
2021103595,ビーコング,2025-04-20,福島,9,医王寺特別(1勝クラス),15,4,6,26.5,9,8,菊沢一樹,58,芝,1200,良
2021103595,ビーコング,2025-03-29,中京,12,4歳以上1勝クラス,16,8,15,22.9,7,5,永島まな,56,ダ,1200,稍
2021103595,ビーコング,2025-03-01,小倉,12,4歳以上1勝クラス,18,3,5,8.8,6,16,永島まな,56,芝,1200,良
2021103595,ビーコング,2025-02-15,小倉,6,4歳以上1勝クラス,18,3,5,28.0,7,3,永島まな,56,芝,1200,良
2021103595,ビーコング,2025-02-02,東京,7,4歳以上1勝クラス,16,7,13,123.0,11,11,西村淳也,58,ダ,1600,稍
2021103595,ビーコング,2024-12-10,川崎,10,ディセンバースター賞(B2B3),14,8,14,13.5,7,3,松本大輝,56,ダ,1500,良
2021103595,ビーコング,2024-10-27,京都,8,3歳以上1勝クラス,15,5,8,30.8,9,12,吉村誠之,54,ダ,1200,良
2021103595,ビーコング,2024-10-20,新潟,12,3歳以上1勝クラス,13,5,6,17.1,5,8,松本大輝,56,ダ,1200,稍
2021103595,ビーコング,2024-07-28,新潟,5,3歳未勝利,15,4,7,5.8,3,1,吉村誠之,54,ダ,1200,良
2021103595,ビーコング,2024-07-06,小倉,3,3歳未勝利,14,2,2,4.4,3,4,松本大輝,56,ダ,1000,良
2021103595,ビーコング,2024-06-29,小倉,2,3歳未勝利,14,8,14,3.7,3,3,松本大輝,56,ダ,1000,重
2021103595,ビーコング,2024-06-01,京都,3,3歳未勝利,16,5,9,3.1,1,5,西村淳也,57,ダ,1200,稍
2021103595,ビーコング,2024-05-04,京都,3,3歳未勝利,16,5,10,2.4,1,5,西村淳也,57,ダ,1200,良
2021103595,ビーコング,2024-04-21,京都,2,3歳未勝利,16,8,16,3.1,2,2,西村淳也,57,ダ,1200,良
2021103595,ビーコング,2024-03-02,小倉,3,3歳未勝利,14,4,5,1.8,1,2,松本大輝,56,ダ,1000,重
2021103595,ビーコング,2024-02-03,小倉,3,3歳未勝利,14,7,12,4.8,2,2,松本大輝,56,ダ,1000,良
2021103595,ビーコング,2024-01-28,小倉,1,3歳未勝利,11,4,4,2.9,1,7,幸英明,57,ダ,1700,良
2021103595,ビーコング,2024-01-13,小倉,1,3歳未勝利,14,5,8,7.9,3,3,西塚洸二,54,ダ,1700,良
2021103595,ビーコング,2023-11-18,福島,3,2歳未勝利,15,7,13,11.7,5,6,西塚洸二,53,ダ,1700,不
2021103595,ビーコング,2023-09-24,阪神,3,2歳未勝利,13,7,10,46.8,7,7,西塚洸二,52,ダ,1400,良
2021103595,ビーコング,2023-09-18,阪神,4,2歳新馬,8,3,3,40.6,8,6,西塚洸二,52,ダ,1400,良
2021103303,ドリーミングアップ,2026-06-27,函館,9,長万部特別(1勝クラス),9,7,7,3.4,2,1,横山武史,58,芝,1200,稍
2021103303,ドリーミングアップ,2026-06-13,函館,7,3歳以上1勝クラス,8,4,4,7.9,4,2,荻野極,58,芝,1200,稍
2021103303,ドリーミングアップ,2026-05-16,東京,8,4歳以上1勝クラス,16,1,2,8.0,4,5,吉田豊,58,ダ,1600,良
2021103303,ドリーミングアップ,2026-05-02,東京,7,4歳以上1勝クラス,16,8,15,4.5,2,4,吉田豊,58,ダ,1400,重
2021103303,ドリーミングアップ,2026-03-21,中京,7,4歳以上1勝クラス,16,7,13,8.0,3,3,三浦皇成,58,ダ,1400,良
2021103303,ドリーミングアップ,2026-02-21,東京,12,4歳以上1勝クラス,16,5,10,14.2,6,4,吉田豊,58,ダ,1600,良
2021103303,ドリーミングアップ,2025-11-24,東京,12,3歳以上1勝クラス,18,1,1,15.1,5,5,吉田豊,58,芝,1600,良
2021103303,ドリーミングアップ,2025-10-26,東京,8,3歳以上1勝クラス,15,3,5,6.5,2,5,吉田豊,58,芝,1600,稍
2021103303,ドリーミングアップ,2025-10-13,東京,9,3歳以上1勝クラス,18,8,18,8.0,2,4,吉田豊,58,芝,1600,良
2021103303,ドリーミングアップ,2025-08-02,新潟,6,五頭連峰特別(1勝クラス),14,8,14,5.7,3,9,吉田豊,58,芝,1600,良
2021103303,ドリーミングアップ,2025-05-24,東京,7,4歳以上1勝クラス,13,5,6,2.1,1,3,吉田豊,58,芝,1600,良
2021103303,ドリーミングアップ,2025-04-26,東京,8,4歳以上1勝クラス,12,1,1,4.1,2,2,吉田豊,58,芝,1600,良
2021103303,ドリーミングアップ,2025-04-12,中山,7,4歳以上1勝クラス,16,3,6,8.2,4,3,吉田豊,58,芝,1600,良
2021103303,ドリーミングアップ,2025-03-22,中京,7,4歳以上1勝クラス,16,6,11,15.5,8,2,吉田豊,58,芝,1600,良
2021103303,ドリーミングアップ,2025-02-15,東京,12,4歳以上1勝クラス,16,4,7,16.0,8,6,吉田豊,58,芝,1600,良
2021103303,ドリーミングアップ,2024-11-16,東京,12,3歳以上1勝クラス,18,4,7,18.9,8,8,マーカン,57,芝,1600,良
2021103303,ドリーミングアップ,2024-09-22,中山,7,3歳以上1勝クラス,16,5,9,19.7,7,6,吉田豊,56,芝,1600,良
2021103303,ドリーミングアップ,2024-08-31,新潟,12,3歳以上1勝クラス,17,7,13,8.1,4,5,石神深道,52,芝,1600,稍
2021103303,ドリーミングアップ,2024-07-28,新潟,11,3歳以上1勝クラス,16,6,11,5.1,3,11,吉田豊,55,芝,1800,良
2021103303,ドリーミングアップ,2024-06-09,東京,12,3歳以上1勝クラス,17,7,14,8.1,4,6,吉田豊,55,芝,1600,良
2021103303,ドリーミングアップ,2024-05-19,東京,5,3歳1勝クラス,11,4,4,6.1,2,5,吉田豊,57,芝,1600,良
2021103303,ドリーミングアップ,2024-04-06,中山,11,ニュージーランドT(GII),16,1,2,94.3,12,5,吉田豊,57,芝,1600,稍
2021103303,ドリーミングアップ,2024-03-17,中京,9,フローラルウォーク賞(1勝クラス),10,7,7,9.1,5,4,藤岡佑介,57,芝,1600,良
2021103303,ドリーミングアップ,2024-02-18,東京,5,3歳1勝クラス,12,4,4,49.2,10,3,吉田豊,57,芝,1600,良
2021103303,ドリーミングアップ,2023-12-17,中山,9,ひいらぎ賞(1勝クラス),9,3,3,9.8,5,4,吉田豊,56,芝,1600,良
2021103303,ドリーミングアップ,2023-10-22,東京,2,2歳未勝利,11,4,4,8.5,3,1,吉田豊,56,芝,1600,良
2021103303,ドリーミングアップ,2023-09-23,中山,2,2歳未勝利,16,6,11,37.4,9,3,吉田豊,55,芝,1600,重
2021103303,ドリーミングアップ,2023-09-03,新潟,2,2歳未勝利,13,2,2,44.6,8,7,吉田豊,55,芝,2000,良
2021103303,ドリーミングアップ,2023-07-02,福島,1,2歳未勝利,7,7,7,20.7,5,3,吉田豊,55,芝,1800,良
2021103303,ドリーミングアップ,2023-06-03,東京,5,2歳新馬,9,2,2,31.3,6,5,吉田豊,55,芝,1600,不
2022101765,ピコローズ,2026-07-25,新潟,7,新潟日報賞(3勝クラス),17,3,6,9.5,3,1,田辺裕信,56,芝,1400,良
2022101765,ピコローズ,2026-05-24,東京,10,フリーウェイS(3勝クラス),14,7,11,6.9,5,8,三浦皇成,56,芝,1400,良
2022101765,ピコローズ,2026-03-14,中山,10,幕張S(3勝クラス),16,3,5,15.1,5,6,三浦皇成,54,芝,1600,良
2022101765,ピコローズ,2026-02-22,東京,8,4歳以上2勝クラス,16,3,6,5.6,2,1,三浦皇成,56,芝,1400,良
2022101765,ピコローズ,2025-12-21,中山,12,3歳以上2勝クラス,16,7,14,4.3,1,2,マーカン,55,芝,1600,重
2022101765,ピコローズ,2025-11-23,東京,12,3歳以上2勝クラス,18,6,12,10.6,5,2,三浦皇成,55,芝,1400,良
2022101765,ピコローズ,2025-09-14,中山,9,御宿特別(2勝クラス),8,3,3,5.9,4,5,佐々木大,54,芝,1600,良
2022101765,ピコローズ,2025-08-17,札幌,7,3歳以上1勝クラス,14,4,5,3.4,1,1,佐々木大,53,芝,1500,稍
2022101765,ピコローズ,2025-05-03,東京,10,スイートピーS(L),13,1,1,35.4,8,9,田辺裕信,55,芝,1800,良
2022101765,ピコローズ,2025-03-15,中山,11,アネモネS(L),12,8,12,4.4,2,5,田辺裕信,55,芝,1600,良
2022101765,ピコローズ,2025-01-18,中山,9,菜の花賞(1勝クラス),16,8,16,31.7,7,2,田辺裕信,55,芝,1600,良
2022101765,ピコローズ,2024-12-07,中京,9,つわぶき賞(1勝クラス),12,2,2,11.9,5,3,田辺裕信,55,芝,1400,良
2022101765,ピコローズ,2024-10-05,京都,9,りんどう賞(1勝クラス),10,8,10,36.0,9,5,北村友一,55,芝,1400,良
2022101765,ピコローズ,2024-09-01,札幌,9,シンガポールTC賞(OP),10,1,1,20.8,6,4,永野猛蔵,55,芝,1200,稍
2022101765,ピコローズ,2024-07-06,函館,5,2歳新馬,11,4,4,8.0,5,1,佐々木大,55,芝,1200,良
2022105475,レディーミコノス,2026-08-22,新潟,6,長岡S(3勝クラス),18,5,9,13.0,5,12,坂井瑠星,53,芝,1600,良
2022105475,レディーミコノス,2026-07-04,小倉,11,博多S(3勝クラス),14,7,11,12.9,3,6,松山弘平,56,芝,1800,稍
2022105475,レディーミコノス,2026-05-31,東京,10,IFHA杯むらさき賞(3勝クラス),17,8,18,11.5,5,15,松山弘平,54,芝,1800,良
2022105475,レディーミコノス,2026-04-26,京都,10,センテニアルパークS(3勝クラス),18,2,4,11.1,4,5,高杉吏麒,54,芝,1800,良
2022105475,レディーミコノス,2026-03-07,阪神,8,4歳以上2勝クラス,10,6,6,1.5,1,1,松山弘平,56,芝,1600,良
2022105475,レディーミコノス,2026-01-05,京都,9,逢坂山特別(2勝クラス),11,6,6,2.7,1,3,岩田望来,55,芝,1800,良
2022105475,レディーミコノス,2025-12-14,中山,9,霞ヶ浦特別(2勝クラス),12,7,9,2.2,1,5,岩田望来,55,芝,1800,稍
2022105475,レディーミコノス,2025-10-13,京都,10,堀川特別(2勝クラス),10,5,5,6.8,3,2,岩田望来,54,芝,1800,良
2022105475,レディーミコノス,2025-06-29,小倉,9,青島特別(1勝クラス),8,6,6,4.1,2,1,松山弘平,53,芝,1800,良
2022105475,レディーミコノス,2025-05-03,京都,3,3歳未勝利,18,8,18,37.1,9,1,岩田望来,55,芝,1600,稍
2022105475,レディーミコノス,2025-03-09,阪神,5,3歳未勝利,17,8,16,16.2,7,9,今村聖奈,52,芝,1600,良
2023103268,レザベーション,2026-05-10,東京,11,NHKマイルC(GI),18,7,15,37.3,11,6,原優介,57,芝,1600,良
2023103268,レザベーション,2026-04-11,中山,11,ニュージーランドT(GII),15,2,3,43.5,6,1,原優介,57,芝,1600,良
2023103268,レザベーション,2026-03-07,阪神,5,3歳未勝利,18,7,13,2.8,1,1,田口貫太,57,芝,1600,良
2023103268,レザベーション,2026-02-15,京都,6,3歳未勝利,18,1,1,9.5,4,2,田口貫太,57,芝,1600,良
2023103268,レザベーション,2025-11-22,京都,4,2歳未勝利,11,6,7,10.9,3,6,田口貫太,56,芝,1800,良
2023103268,レザベーション,2025-11-08,京都,3,2歳未勝利,9,8,9,55.7,7,4,田口貫太,56,芝,1800,良
2023103268,レザベーション,2025-10-13,京都,5,2歳新馬,11,3,3,31.3,10,中,坂井瑠星,56,芝,1800,良
2023100935,トラスコンガーデン,2026-06-06,東京,10,テレビ山梨杯(2勝クラス),17,7,14,51.7,10,15,江田照男,51,芝,1400,良
2023100935,トラスコンガーデン,2026-05-10,京都,10,橘S(L),11,3,3,36.5,7,10,長岡禎仁,55,芝,1400,良
2023100935,トラスコンガーデン,2026-02-14,東京,7,3歳1勝クラス,16,5,10,175.2,12,1,田辺裕信,55,芝,1400,良
2023100935,トラスコンガーデン,2026-01-11,中山,11,フェアリーS(GIII),16,3,6,146.6,15,11,吉田豊,55,芝,1600,良
2023100935,トラスコンガーデン,2025-10-19,東京,6,2歳1勝クラス,8,2,2,22.8,6,7,吉田豊,55,芝,1400,良
2023100935,トラスコンガーデン,2025-09-28,中山,2,2歳未勝利,16,3,5,11.2,5,1,吉田豊,55,芝,1200,良
2023100935,トラスコンガーデン,2025-09-14,中山,2,2歳未勝利,16,8,15,116.3,11,3,吉田豊,55,芝,1200,良
2023100935,トラスコンガーデン,2025-07-20,福島,3,2歳未勝利,6,6,6,28.1,6,5,吉田豊,55,芝,1200,良
2021103519,リラボニート,2026-08-02,札幌,11,クイーンS(GIII),14,3,4,33.7,11,7,鮫島克駿,55,芝,1800,良
2021103519,リラボニート,2026-07-12,函館,11,巴賞(OP),14,8,14,13.8,9,6,鮫島克駿,56,芝,1800,重
2021103519,リラボニート,2026-03-22,中京,11,愛知杯(GIII),18,8,17,26.4,11,9,田山旺佑,55,芝,1400,良
2021103519,リラボニート,2026-02-14,京都,11,洛陽S(L),14,5,7,8.7,5,3,浜中俊,54,芝,1600,良
2021103519,リラボニート,2026-01-12,中山,11,ニューイヤーS(L),14,4,5,5.7,3,9,戸崎圭太,56,芝,1600,良
2021103519,リラボニート,2025-12-20,中山,11,ターコイズS(GIII),16,1,1,12.2,6,2,丹内祐次,53,芝,1600,良
2021103519,リラボニート,2025-10-12,東京,11,アイルランドT(GII),16,3,5,29.3,9,8,横山武史,55,芝,1800,良
2021103519,リラボニート,2025-08-31,札幌,11,日高S(3勝クラス),13,6,9,7.7,3,1,浜中俊,56,芝,1500,稍
2021103519,リラボニート,2025-08-02,札幌,10,釧路湿原特別(2勝クラス),14,8,13,4.0,2,1,藤岡佑介,56,芝,1800,良
2021103519,リラボニート,2025-07-19,函館,10,かもめ島特別(2勝クラス),14,5,7,7.3,2,2,藤岡佑介,56,芝,1800,良
2021103519,リラボニート,2025-06-14,函館,10,松前特別(2勝クラス),16,6,12,3.2,1,8,ルメール,56,芝,1800,良
2021103519,リラボニート,2025-03-16,中山,9,房総特別(2勝クラス),16,4,8,4.7,2,3,ルメール,56,芝,1800,重
2021103519,リラボニート,2025-02-15,小倉,10,太宰府特別(2勝クラス),15,5,9,3.0,1,3,浜中俊,55,芝,2000,良
2021103519,リラボニート,2024-12-28,京都,10,フォーチュンC(2勝クラス),16,4,8,4.7,2,3,浜中俊,54,芝,2000,良
2021103519,リラボニート,2024-12-21,京都,12,3歳以上2勝クラス,13,8,13,3.0,2,3,浜中俊,55,芝,1800,良
2021103519,リラボニート,2024-10-13,京都,7,3歳以上2勝クラス,8,2,2,5.2,3,2,浜中俊,54,芝,1800,良
2021103519,リラボニート,2024-09-22,中京,9,夕月特別(2勝クラス),11,7,8,15.3,4,4,浜中俊,53,芝,2000,稍
2021103519,リラボニート,2024-07-28,札幌,7,3歳以上1勝クラス,10,7,7,7.2,4,1,浜中俊,53,芝,1800,稍
2021103519,リラボニート,2024-05-18,京都,9,メルボルンT(1勝クラス),13,3,4,16.2,5,5,浜中俊,55,芝,1600,良
2021103519,リラボニート,2024-04-28,京都,6,3歳1勝クラス,11,2,2,12.4,5,2,浜中俊,55,芝,1400,良
2021103519,リラボニート,2024-03-31,阪神,5,3歳1勝クラス,9,3,3,14.8,6,4,浜中俊,55,芝,1600,良
2021103519,リラボニート,2024-03-09,阪神,5,3歳未勝利,15,4,7,17.3,6,1,浜中俊,55,芝,1600,良
2021103519,リラボニート,2024-01-28,京都,6,3歳未勝利,10,2,2,62.1,7,5,浜中俊,55,芝,1600,良
2021103519,リラボニート,2024-01-14,小倉,1,3歳未勝利,12,7,9,6.7,4,9,モリス,55,ダ,1700,良
2021103519,リラボニート,2023-12-10,阪神,4,2歳新馬,17,6,12,76.1,14,9,モリス,55,芝,1600,良
2023102120,システマソラー,2026-07-05,小倉,12,3歳以上1勝クラス,16,5,10,1.7,1,1,川田将雅,55,ダ,1700,不
2023102120,システマソラー,2026-06-13,阪神,7,3歳以上1勝クラス,16,5,9,2.5,1,2,川田将雅,55,ダ,1800,良
2023102120,システマソラー,2026-05-17,京都,6,3歳1勝クラス,16,3,6,4.2,2,2,佐々木大,57,ダ,1800,良
2023102120,システマソラー,2026-04-12,中山,6,3歳1勝クラス,11,6,6,5.5,4,2,佐々木大,57,ダ,1800,良
2023102120,システマソラー,2026-03-14,中山,6,3歳1勝クラス,16,1,1,16.3,8,5,佐々木大,57,ダ,1800,良
2023102120,システマソラー,2025-11-29,京都,2,2歳未勝利,11,4,4,6.8,4,1,国分恭介,56,ダ,1800,良
2023102120,システマソラー,2025-11-16,福島,6,2歳新馬,15,5,9,11.1,6,2,国分恭介,56,ダ,1700,良
2023107345,フォルテアンジェロ,2026-05-31,東京,11,東京優駿(GI),18,7,15,18.9,8,12,荻野極,57,芝,2400,良
2023107345,フォルテアンジェロ,2026-04-19,中山,11,皐月賞(GI),18,3,6,32.8,10,5,荻野極,57,芝,2000,良
2023107345,フォルテアンジェロ,2025-12-27,中山,11,ホープフルS(GI),16,6,11,6.4,4,2,マーカン,56,芝,2000,良
2023107345,フォルテアンジェロ,2025-11-02,東京,8,百日草特別(1勝クラス),5,2,2,1.9,2,2,戸崎圭太,56,芝,2000,良
2023107345,フォルテアンジェロ,2025-09-07,中山,5,2歳新馬,12,3,3,1.8,1,1,戸崎圭太,55,芝,1800,良
2023100922,ジャイアンバローズ,2026-05-17,京都,6,3歳1勝クラス,16,4,8,15.0,6,1,高杉吏麒,57,ダ,1800,良
2023100922,ジャイアンバローズ,2026-05-02,新潟,9,わらび賞(1勝クラス),15,8,15,31.7,9,5,丹内祐次,57,ダ,1800,重
2023100922,ジャイアンバローズ,2026-02-21,小倉,1,3歳未勝利,14,8,14,5.0,3,1,丹内祐次,57,ダ,1700,良
2023100922,ジャイアンバローズ,2026-02-01,京都,3,3歳未勝利,10,1,1,14.1,4,5,高杉吏麒,57,ダ,1900,良
2023100922,ジャイアンバローズ,2026-01-12,京都,4,3歳新馬,16,7,13,6.9,4,13,岩田望来,57,ダ,1800,良
2023106619,レッドスティンガー,2026-08-08,札幌,12,摩周湖特別(2勝クラス),13,6,9,4.6,2,3,横山和生,55,芝,1500,稍
2023106619,レッドスティンガー,2026-04-05,阪神,9,バイオレットS(OP),12,5,5,9.9,4,6,ルメール,57,ダ,1400,重
2023106619,レッドスティンガー,2026-03-07,中山,7,3歳1勝クラス,15,6,12,2.0,1,1,戸崎圭太,57,ダ,1200,重
2023106619,レッドスティンガー,2026-01-11,中山,4,3歳1勝クラス,16,1,2,3.9,2,2,戸崎圭太,57,ダ,1200,良
2023106619,レッドスティンガー,2025-12-28,中山,4,2歳1勝クラス,11,5,5,6.9,4,7,横山和生,56,ダ,1200,良
2023106619,レッドスティンガー,2025-11-08,東京,11,京王杯2歳S(GII),16,8,16,8.2,3,8,横山和生,56,芝,1400,良
2023106619,レッドスティンガー,2025-10-19,東京,6,2歳1勝クラス,8,5,5,5.2,2,2,横山和生,56,芝,1400,良
2023106619,レッドスティンガー,2025-08-24,札幌,2,2歳未勝利,11,6,7,2.9,1,1,横山武史,55,芝,1500,良
2023106619,レッドスティンガー,2025-08-02,札幌,5,2歳新馬,11,5,5,3.0,2,2,横山武史,55,芝,1500,良
2022104854,ソニックステップ,2026-05-16,新潟,10,中ノ岳特別(2勝クラス),9,5,5,6.1,3,9,西村淳也,58,ダ,1800,良
2022104854,ソニックステップ,2026-04-12,阪神,6,4歳以上1勝クラス,10,8,10,2.2,1,1,西村淳也,58,ダ,1800,稍
2022104854,ソニックステップ,2026-03-14,阪神,12,4歳以上1勝クラス,8,7,7,2.2,1,2,西村淳也,58,ダ,1800,良
2022104854,ソニックステップ,2026-02-28,阪神,7,4歳以上1勝クラス,16,3,6,3.6,1,4,西村淳也,58,ダ,1400,良
2022104854,ソニックステップ,2025-05-03,新潟,9,わらび賞(1勝クラス),15,2,3,20.1,9,7,小沢大仁,57,ダ,1800,稍
2022104854,ソニックステップ,2025-03-08,阪神,4,3歳1勝クラス,12,7,10,6.6,3,6,団野大成,57,ダ,1800,良
2022104854,ソニックステップ,2025-02-02,小倉,8,3歳1勝クラス,8,6,6,2.6,1,4,鮫島克駿,57,ダ,1700,重
2022104854,ソニックステップ,2024-12-01,京都,6,2歳新馬,7,6,6,1.8,1,1,西村淳也,56,ダ,1800,良
2022103775,テイエムパイロット,2026-07-26,中京,8,遠州灘特別(2勝クラス),12,7,9,14.3,7,4,柴田裕一,58,ダ,1800,良
2022103775,テイエムパイロット,2026-04-26,京都,12,4歳以上2勝クラス,14,2,2,9.9,5,8,柴田裕一,56,ダ,1800,良
2022103775,テイエムパイロット,2026-03-29,阪神,9,4歳以上1勝クラス,15,8,14,4.9,2,1,柴田裕一,56,ダ,1800,良
2022103775,テイエムパイロット,2026-03-14,阪神,7,4歳以上1勝クラス,16,7,14,12.0,5,10,川端海翼,55,ダ,1400,良
2022103775,テイエムパイロット,2025-11-23,京都,6,3歳以上1勝クラス,16,5,10,23.6,9,8,田山旺佑,54,ダ,1400,良
2022103775,テイエムパイロット,2025-10-26,京都,6,3歳以上1勝クラス,11,8,11,13.2,5,3,田山旺佑,53,ダ,1400,重
2022103775,テイエムパイロット,2025-10-04,京都,6,3歳以上1勝クラス,16,8,15,157.1,16,4,田山旺佑,53,ダ,1400,不
2022103775,テイエムパイロット,2025-08-03,新潟,12,3歳以上1勝クラス,12,1,1,16.7,5,11,今村聖奈,54,芝,1200,良
